reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
"I personally loved Mark's twist on the zombie. No one complained when Zack Snyder and James Gunn made George Romero's zombies run in the Dawn of the Dead remake. I loved the creativity, suspense, and to be honest, this book and the series scared the crap out of me. I always recommend TZC to my friends and always will be a big fan of Mr. Clodi's work. Keep up the great work, Mark. I'll continue buying and promoting! :)",I absolutely LOVED ALL TCZ,1322524800,2,2,5,1
Not a series for the faint of heart - but well worth the reads!  This is a great wrap up to her series.  I can't say enough great things about her writing - all her series are amazing! Can't wait for more!,Great wrap up to an amazing series!,1366588800,1,1,4,1
"Realy like this author, and look forward to anything she writes. This was a pretty good series, just not enough books.",good,1363046400,0,0,5,1
"Great short story. It gives a little more insight into the walking carpet we all love, this time as a father",Another read,1388620800,0,0,5,1
All of the Travers Brothers Series that i have read is very good.  i aim to read all of them.loved it.,Hannah's Man (Travers Brothers Series),1367020800,0,0,5,1
I have come to love Susan Mallery's books. it seems that she is all I want to read right now!!,Susan Mallery,1393113600,0,0,5,1
I can't get enough do tatt's! The story isn't what you expect either. It was a really engaging read. I've also read slither and hope there will be more to this series...,Loved the tatt's,1354320000,1,1,5,1
This was my first audio book that I listened to all the way through. I really liked how the narrator wasn't monotone in her reading. I would have liked to get more on the story of Emma and the school dance and how Kaylee came into this gift. All in all for this book being free I was quite impressed on the over all story. Kaylee and Lydia's bonding was one of my favorite parts as well as Lydia sacrificing herself for Kaylee.,Review of My Soul to Lose,1390435200,0,0,5,1
"Manhunting in MS is an enchanting little romance novel with 1 sizzling love scene, a touch of comedy and it's offered at an excellent price.  Although the overall the plot is rather ordinary, it was still interesting and believeable.  I enjoyed it. I really liked the chemistry between the main characters.",A CUTE LITTLE ROMANCE,1375833600,0,0,4,1
I read this book a long time ago and I seem to remember more romance and less intrigue! The spiritual content was approximately the same. I did enjoy rereading The Tryst.,The Tryst (May have spoilers),1357344000,0,0,5,1
I loved the author's writing style and her story-telling talent!  This is a great satire on current media and laws and the author has blended them with great characters and passion.  I loved how she wove two distinct storylines into one compelling and fun read.  I liked the ending and the fact that the 'Creulla de Ville' was knocked out at the end and the good guys went on with happy and fulfilling lives.  Great fun read.,Great Satire on Current Culture,1377216000,0,0,5,1
This book was an extension of a long line of tales about the main character. I enjoyed reading about it as I am familiar with the area. Not a heavy read but just an enjoyable book to read. I have read the first four before this one and enjoyed all of them.. waiting for the next story.,Extended Story,1355875200,0,0,4,1
"I can't believe I got this book for FREE!  I hope others will take advantage of this opportunity to get a great read into their library. Furthermore, I hope that as a result, ratings for this book go up and the author is able to get money for it--or get money for it again.This book really spoke to me in places--very unlike any other work written for entertainment that I can recall ever having read.It's on a par with Jane Austen's works for its ethical code, it's so strict. I acknowledge that it does mirror Pride and Prejudice in its plot rather closely; nevertheless, it was original enough to hold me.I was fooled by the epilogue into thinking that there were actual historical figures in the book; it was cleverly done! I saw from other reviews, too, that I was not the only one. Even after having discovered my mistake in this, though, I credit this author with considerable merit for having the focus on something beyond purely domestic interests and giving the heroine credit for the same. I thought the expression ""a breath of fresh air"" that I saw in other reviews of this book to be very fitting.",A BOOK AFTER MY OWN HEART!,1381881600,3,3,5,1
After i started it couldn't put it down for very long...Very Good. it's the kind of read i like.  I aim to read all of the Series.,Courting Abby(Travers Brotheres Series),1367020800,0,0,5,1
"As someone big on self improvement, I thought this book would be incredibly useful, particularly with its subtitle of ""quicker notes, better memory, and improved learning."" Who doesn't want that?The idea of mind mapping is that it helps you organise ideas. So instead of taking notes line by line, the idea is to place the central theme or keyword in the middle of the page and add more keywords surrounding it, with lines drawn between them to represent their relationships.According to this book (and now I know, it definitely makes sense!), mind mapping makes you more effective because this method is more compatible with the brain. This is because it matches how the brain functions biologically. Mind mapping also engages both halves of your brain at once, making you much more efficient and effective.A key poi nt, and one very important to me personally is that mind mapping is supposed to enhance creativity. As a writer, there are few skills which are more important! I imagine many writers would find mind mapping a very useful way of planning out their work, linking together various ideas, characters and plot points.As the book says, it'll be difficult to break my habit of making linear notes and the mind mapping will take practice. I've only really covered how I personally will find mind mapping useful, but the book covers a wide variety of ways in which it helps people, for example; note taking, brainstorming, collaborative writing, problem resolution and more.So if you're looking for a way to make your planning and note-taking go more smoothly and effectively, then this book is ideal.",An excellent resource,1299196800,18,18,5,1
It was nice to read how Maggie was lured back to her roots and then shown what she is.  Loved the romantic ways that Brandt watched over her and then she helped him win.  Be fun  to be a golden leopard with a Huge leopard as my mate. These books are so much fun to read.  Wonder how the author learned her technique?,Good To Read How It Began,1398384000,0,0,5,1
Wow.  The writing here blows me away.  This author has a gift.  Details beautifully observed.  The characters come alive on the page.  Can't say enough good things.  Would encourage any lovers of fiction out there to get this one.,"Wow, this was quite a find",1334361600,2,2,5,1
"I'm not normally a fan of anything sci-fi.  It's not a genre I would normally pick up to read.  I'll be honest and tell you that the two things that even made me download and read this book were the hot cover and the fact that it was being offered for free. I truly didn't expect to actually enjoy the book.I was proven wrong.  From page one the story (and it's hot and steamy) has you drawn in and turning the page.  The problem with many erotica books are that while they may contain a lot of steamy and sensual scenes, they sometimes lack in plot and character depth.  This book had it all and you could find yourself, very early on, being invested in each of the characters and wanting to know where they would end up.If you are like me and usually turn away from anything sci-fi, make an exception with this book.  While this one was offered free when I downloaded it, I would have been willing to pay for it, and plan on following this author and this series in particular.",Sci-Fi and Seductive. Who Knew?,1346457600,1,1,4,1
"i think i started reading this series so i could read this book but then i got to this book and wasn't sure if i wanted to read it, i finally buckled down and read it and LOVED it.  this is a unique book, usually shifters won't have much more than a scar, yet even in this world of strong healthy shifters there are struggles we can relate to.they met in a bar, but unbeknowst to Ethan, his new mate he just found, Jace, is suffering from silver poisoning. so Jace doesn't remember mating Ethan. if that wasn't hard enouph, Jace pushes Ethan away (litterally) and Ethan wakes up in the hospital paralized and told he would never walk again or allowed to shift or it will kill him. Jace believes he is the one who hurt his mate. now they have to learn to love eachother, accept eachothers faults, work with disabilites, and deal with another threat.great book really!!",book 5,1346716800,0,0,5,1
"This is the second book in a three part series ( as of yet), it can be read as a stand alone no problem. While it can be read on its own the others tell a bit more to their story  :)  short stories filled with lots of steamy lovin. Great for a free kindle book.",Love a man in Uniform or ........outta one,1274313600,0,0,4,1
"This short book had a VERY DARK SIDE. When a woman is lonely, how far will she go to fulfill her needs? Things seem to be going okay at first but then manbot goes crazy. Story wasn't what I expected but I still liked it.",Well Written.,1365033600,0,0,4,1
"I really enjoyed this whole series, and wish there were more.  I also read the Bear one, and can't wait til she comes out with the next in that series, which kinda continues this one.  They aren't too long, but neither do you feel cheated by brevity.  This one involves an eye doctor and a legally blind puma with ""ex issues"".  There is plenty of intrigue and hot protective feelings going on.  And I really especially enjoyed that these books all allow further glimpses into the characters met in previous books.  Very enjoyable!",Love love love,1294358400,0,0,5,1
"I really liked it. I almost didn't get it because of the other reviews, but I took a chance and I'm glad I did. I hope I don't have to wait long for the next book in the series!",Can't wait for the next book!,1316736000,0,0,5,1
"I just luuuvvved this modern-day Scrooge story!With tons of heart and magical angels too, I felt the true spirit of Christmas on every page.Carmichael's characters came to life in a wonderful whimsical way, and I truly believe I will forever remember the homeless family she described and their envelopes of dreams.In fact, Carmichael's story has inspired me to seek out and help a homeless family in my city too!Thank you for that, Kathy!",There's a New Scrooge in Town and a Couple of Terrific Angels Too!,1321920000,0,0,5,1
"Four years ago Garrett Winslow and Haley Turner had a hot and heavy affair in Mexico. A tragedy took him away and he never looked back. Unfortunately, when Haley went looking for the man she fell for in Mexico she couldn't find him because he gave her a false name. Garrett has always been wary of false affections because of his wealth but he has never felt that wonderful true feeling he shared with Haley in Mexico. Now they meet again and he discovers that he left her with more than just a good time. Can he win her heart once again?The Billionaire's Baby is a short and sweet romance that is plump with emotion. Leanne Banks packs this novella with tons of heat and heart! I love Haley's stubborn nature and Garrett's relentlessness. They make a gorgeous couple and the plot is swift and endearing.Reviewed by MirandaFor Joyfully Reviewed","""...a short and sweet romance that is plump with emotion...""",1341360000,0,0,5,1
"With her reputation and a nice bonus check on the line, is it any wonder that the herione is under a lot of stress. As the contest progresses we find a sabitour in our mist that doesn't want anyone to win the competition. Tools and supplies ordered for the competition also keep coming up missing causing the contrator, our hero to loose his cool as the costs for this house keep rising higher and higher. Can the culpret be caught before every one looses?",one of the better books,1337126400,1,1,5,1
"delightful book about an artist who lost her mojo and talks to her dead husband in the cemetery, and her friends and the townspeople in the small Vermont town of Rounded Corners was first published in ummm the 90's, I think, went out of print and now the author has brought it out in eformat.  Yea!Maud started off as a little girl who was being raised by her widowed father who allowed her to paint on the walls, and the furniture and wherever she wanted.  Turns out she was a pretty good artist, and as she grew, the exterior of the house was covered with her art, as much as the interior, it began to attract tourists from all over who came to see it.",Delightful,1391817600,1,1,5,1
"Will Henry writes a wicked good western.  Some parts of it are pushing likelihood into the ether, but then I don't necessarily read fiction to taste reality.  It's all about the capabilities and possibilities of the characters and the situation.  Henry has this down to a fine art, and knew enough about his subject to draw a person into the story.",This is a good western; really good.,1375142400,0,0,5,1
"Well written, well developed, and perfectly paced. Hidden allies, enemies in plain sight, and a misunderstood legacy of visions coupled to growing power and maturity. A heroine in the making and a growing harem of strong males enchanted with her.Although completely different, Prophecy reminds me of Kimbriels' Alfreda! DefinitelyA writer to watch.",kudos!,1390953600,0,0,4,1
"This is one of the top 5 Harlequin Presents books I have ever read, and I have read a lot of them. I think the best part of this book is that it is presented in a new way.It doesn't have the normal plot of jealous ex's or false pregnancy claims on the hero. This book shows how far a family is will to go to follow traditions and what they feel is in the best interest of their family even at the expense of hurting those involved in the deception. It shows how much Luc is willing to give because he regretted his past choices of those he believed wouldn't do him wrong. I loved how Skye wasn't selfish and realized how much Luc was sacrificing, even though he told her he didn't care. It shows how much she truly loves him. She took the initiative to try and correct past wrongs even though they were against her. It takes a lot of courage and love to do what she did. I am so glad that I took a chance at buying this book.I highly recommend this book, especially to those who are tired of the same old Harlequin plots.",A highly enjoyable read,1335830400,7,7,5,1
This series has been good and I look forward to any more she writes. She has a great way with words.,Good,1363046400,0,0,5,1
I am definitely a fan of Koko Brown.  I have read this book several times and will continue to do so.  This is a fast paced story but the plot and the characters were well developed.,love this book,1403913600,0,0,5,1
The characters were the usual misunderstood but the storyline played out well.  Kept my interest and wanted to continually see what would happen.,Hot,1355961600,0,0,4,1
"I have always been a fan of Stephanie Bond, and this book is true to form.  Easy to read and good story line.  Ladies you will enjoy  that is a promise.",Great Fun.............,1365811200,0,0,5,1
"In the 1970s I was an avid sci-fi reader and my close friend also read sci-fi and we often exchanged books.  She was an Andre Norton fan and I was not.  I was more into Heinlien, Clark and our leader, Isaac Asimov.  Not until these more than 30 years later have I discovered this wonderful writer.  What I've been missing is exactly what had been missing in the sci-fi area of my life.  The Starborn is a story (only one of many stories in the book) of a world called Astra which many centuries earlier was found and shared life with humans after a long sleep aboard a ship from Earth to escape an evil leader there.  Lo these many centuries later, and not so long in travel time, comes again humans.  There are many intelligent life forms on this planet and, of course, good must conquer evil as it does so magnificently with a man from Homeport and a Johnny-come-lately from Earth who share the secret of each other until the time is right for humans to learn of each other in the future.I think the reason I was not a fan of Norton in the past is the planet name of Warlock in one of the stories.  I associated that name then and now with sword and sorcery, fantasy and the like which I find very unappealing.  How lucky I am to at last have found Andre Norton!",WOW!,1346198400,0,0,5,1
"This is the only book I've read in the trilogy.  I plan on reading the other two.  While it was a book I could finish, it kept repeating the same scenario over and over. It is a short story,but I felt it would have made a good novel using the concept.",Good book,1357344000,1,1,5,1
"My Soul To Lose is a prequel novella to Rachel Vincent's popular series, Soul Screamers, which I have yet to read! While I think it probably isn't absolutely necessary to read this novella before the rest of the series, I found it to be a lovely introduction to the world and characters. It left me with a huge urge to read the first book which hopefully I'll get to do really soon! Sometimes novellas can be lacking in substance or feel like they were cut short but this one certainly wasn't.The story starts off with a bang. Kaylee Cavanaugh is trying to enjoy a day out with a friend but her 'panic attacks' are getting in the way of that. Kaylee's really having a tough time of it. She screams for no apparent reason and there's nothing she can do about it! Fearing she is mentally ill, she is admitted to a psychiatric unit and even had to be sedated for 15 hours. This story mostly takes place inside the unit. I've read a fair few books that feature psychiatric hospitals and I think of all of them, this one was the easiest to picture.Rachel Vincent's writing is just amazing! I could see everything clearly in my head and there was so much emotion throughout the story it was almost tangible. When Kaylee was having one of her attacks, it was described so well you could almost feel it yourself. You could sense her panic, fear and confusion. It really gets inside your head and makes you realize what Kaylee is going through. I just loved how real it all felt even if the circumstances and reasons behind it were a little surreal!This is definitely one to read in a single sitting. I was so captivated by the story, I couldn't tear my eyes away from Kindle. I loved the ideas, the mystery and the characters. Kaylee is a likable person and I'm looking forward to getting to know her better in the next book. If you want to test this series out, this novella is really a good way to do so! It will leave you hungry for more. I have a feeling I'm going to adore book one!",My Soul to Lose,1336003200,0,0,4,1
"This book was really good I wasn't expecting it.  I picked it up as quick read because one of my favorite author was releasing a new book the following day and so I read this one in the mean time.  The story was short, sweet and to the point I find myself reading all three books in like a day and the half.",It was surprisingly good!!,1270339200,1,1,4,1
"Granite Lake Wolves - Book 2: Wolf FlightMissy Leason has to get away from her pack, the alpha is corrupt and as the widow of his brother, he has every intention of mating with her. But Missy knows what he plans and she'd rather die than submit to him. While away on a trip for her job, she plans to escape and find another pack and if she can't do that she will assume her wolf form and live as a wolf.Tad Maxwell is still living with the knowledge that he is a wolf who just needs to be bitten by a female to turn but Tad wants his change to be special and won't just be with anyone to complete his change. While working to keep his bush plane company in business he encounters Missy an old high school friend he had a crush on years ago. Tad is not aware that Missy is a wolf and after meeting her again he is willing to remain human if he can be with her.Nice plot twists, great romance and action. I'm really enjoying this series.",Return of old crush,1379462400,0,0,4,1
"Excellent read! Just got this yesterday, read it today and am very impressed with this author's first book. Great characters, lots of action, couldn't put it down and a totally unexpected twist at the end. What more could you want in a book?",Could not put this one down!,1378080000,0,0,5,1
"I search out stories about best friends who become lovers. The hotter the better. I was stoked to find this one and it didn't disappoint. I was worried that the story would be based over one night, and one night only. I was pleasantly surprised to see it did include all the bits after they took their relationship to the next level. It wasn't long enough, but it was still plenty satisfying.",Pretty good.,1350864000,1,1,4,1
"I am SO relieved the Economist is now available on Kindle.  I was having to go through the hassle of printing pages as pdfs and then converting them every week.  I honestly have no problem with the price being the same as the print version.  I pay for the quality of the reporting and analysis when I subscribe to a journal or newspaper.  The fact that it is on Kindle simply adds to the convenience for me, so I feel pricing it the same is fair value as far as I am concerned.  Thank you, thank you, thank you!  My life is now complete...",Hooray!!!!,1246406400,4,4,5,1
Cynr Cree is a lonely man and doesn't really seem to realize jus how much until he meets and saves Angeal. The reaper has a tender heart that no one would expect and even the towns people end up seeing this and Cynr suddenly finds that he can make friends without feeling the burden of his job.Wonderful watching people turn from fearful to loyal when they see how much Cyny loves Angeal.,Against All Odds,1371686400,0,0,5,1
This is a collection of Super Great storie by the Master of SF book. when you read a Poul storie you will be part of the storie you will feel the wind or the blaster heat in your face. This is a book you need to have on your collection.,Poul Anderson the master of SF,1354147200,0,0,5,1
"This would be a five-star book were it not for the poor production values.  Like all the digitized books scanned by volunteers, it needs a lot of editing.But this is a Marvelous accounting of relations between the races in the South:  antebellum, during the Civil War, and Reconstruction.  It was written by a former slave who held no rancor against his former masters.  He wanted to get out the message that while Slavery itself is an Atrocity, many blacks and their white owners were reasonably happy ""families.""This is not a sensationalist, gory view of the horrors of cruel masters, but instead the fond remembrances of a man who had been well-treated and even properly prepared for Emancipation.Despite the typos and scanning glitches, I read it through twice and intend to keep it for reference.",Inspiring and touching,1366243200,5,5,4,1
"I seldom enjoy 'Love Stories"", and am extremely glad this book was not listed as such or I might have missed it. It is SO MUCH MORE than just 'romance', in fact the 'romance' involved is of a nature so deep it transcends ""Romance Novels"". Ms. Parkhurst gave me a ticket into a trip-fantasia of adventure into realms we (humans) dream of as children. Mixed with adult themes, important lessons for living VS existing that danced towards fairy-tales married to fables in tone, this book was the kite in which this grateful reader soared while drinking in amazing scenery.This is a work of a Beautiful Mind and has touched me to my core. I do not recall when I last closed a book with such sadness that it had ended mingled with joy to have 'experienced' it. I loved every word of it (yes, even the extremely few and hardly noticeable typos (three, maybe four small ones in the whole book!). I was reminded, gratefully, of my  childhood reading experiences while reading the Brother's Grimm stories and others as I read this book.I enjoyed this SO VERY MUCH I can honestly say, ""I wish I had written this!""Thank you, Bodie Parkhurst, that was quite the ride!Sincerely,Reba K.",FABLE for ADULTS,1369785600,2,2,5,1
"This is the fifth book in the original six book Lost Fleet series.  I consider this to be the best Space Opera series which I have read.  After 4 books of tactical genius and reasoned risks, Captain Geary and the Alliance Fleet are within a handful of jumps to Alliance space.  Captain Geary struggles as the risks seem more tangible as their final destination seems so close.  Fleet opponents become more desperate as they realize that there is little time to displace Captain Geary.  The Syndics are not content to be counted out and still have some cards to play on the seemingly invincible Alliance fleet.  Many plot lines come to epic conclusion in this book which I find has the best ending of any of the books in the original Lost Fleet series.Each book builds on the previous so it is important to read the books in order.  The first Lost Fleet Series consists ofThe Lost Fleet: Dauntless,The Lost Fleet: Fearless,The Lost Fleet: Courageous,The Lost Fleet: Valiant,The Lost Fleet: RelentlessandThe Lost Fleet: Victorious.  Author has also started a new series,The Lost Fleet: Beyond the Frontier: Invincible, in the same universe.The Lost Fleet: Relentless is 4,548 Kindle locations long.  Standard length novels seem to run in the 4,500 to 7,000 plus Kindle location range.  Longer novels can range from 15,000 to 20,000 plus Kindle locations.",Awesome!,1358726400,0,0,5,1
"Finished Ashes By ..you guessed it Scott Nicholson I was sick and needed something short and scary to keep me awake ...This did the trick! Ashes is a book of short stories about the living interaction with the spirits and the other way around...Homecoming -  A Farmer has a last chance to say goodbye to his only son in this very touching story...Haunted - A Dad and Mom try to keep a scary haunting from their young daughter.. very nice twist at the end.. kinda made me sad though...The Christening - A Single Mother to be with a family legacy.. this one is creepy and as a Mom pretty scary..She Climbs a Winding Stair - AN ""I believe I can handle anything"" journalist goes to a deserted Island and finds some pretty ghostly stuff that well maybe he doesn't handle so well ;)Must See to Appreciate - Not your typical ""Lets try and Dump this haunted house on an unsuspecting client story.. very cleverThe Three-Dollar Corpse - Since I am a huge Civil War buff I loved this one.. true ghost story set withing a war camp...I give this book 5 scary willies.... it kept me entertained while I was sick ...",Scary Willies,1337904000,0,0,5,1
Jess Dee sure knows how to get the juices flowing.  This book is hot and steamy.I loved it and would highly recommend it.,Awesome book,1266019200,3,3,5,1
"I gave it this rating because not only was it a good adventure tale, but the characterization was also very good. I enjoyed it and learned something about surviving on an island.",How to survive on a desert island.,1382745600,0,0,5,1
"I enjoyed this book. It was fun to catch up to the youngest Mackenzie. I wish the book had been more a full length story, but it was good for a short story.",Good continuation of the Mackenzie's,1361232000,1,1,4,1
"I enjoyed the story, the characters and the hot scenes. A bit curious why Mia held her identity as long as she did from Ty, but thats what made it not quite scripted. loved the book and the series!",Good read!,1320192000,0,0,5,1
An exciting new series for me. I am really enjoying Prophecy and Valentine's story. it is rich and well written with wonderful characters. The editing needed a little more work but the story is so good that it is just a small gnat that occasionally buzzes but is easily ignored. A great book.,GREAT BOOK,1389657600,0,0,5,1
"I have read three of this author's books and so when I came across this one I decided to give it a go. It's a romance book which is not my thing but...to be honest, I was pleasantly surprised.Despite it having your typical love secenes (attraction, break up, apology) and emotions (oh how could he, I hate him etc), I particularly like the author's approach. It's not a lovey-dovey story where everything turns out well (as is the case with most romance books). It's a story about genuine love and sacrifice in the name of love. It's a story about a woman who finally wakes up and smells the coffee after being bogged down for so long. And this is the aspect that I love the most. The ending is left hanging so noone knows what happens but....still a good read.",Sweet love story,1345334400,0,0,4,1
"Everything I wrote about The Mysterious Island belongs here--haven't read that one yet, but it is on my list...soon! I like to read a variety of literature types, and prefer to switch around.",Oops...,1367366400,0,0,5,1
"This one is sheer entertainment as a pair of detectives impersonate as a married couple to infiltrate ""weed"" growers among housewives. This maybe just a novella but the characters of the delightful Chris and his hot hunk of a partner, Vin, are convincing and likable. The much shorter and smaller Chris of course has to be the one in drags and his dramatic antics, much to the supposedly straight Vin's chagrin, are hilarious and have me crackling aloud. And their coming together is hot. This one is great fun.",Comical and sexy. Great fun!,1261267200,2,2,5,1
Stay with me was worth its price. But you must like menege stories. The guys Rhys and Logan are clueless as to what is expected in a committed relationship and keep putting Catherine as the bottom of their to-do list which makes her rethink the relationship. I've read the book twice and its a keeper,I would reccomend this book,1331510400,0,0,4,1
I read tons of Zombie books and this was one of the best ever!  I am going to read more by the Author and looked forward to them! Try this I know you will enjoy it!,Loved this book!,1389830400,1,1,5,1
"If your looking for adventure you will be dissapointed, aside from the Time Machine and War of the worlds the stories from H G Wells are more dedicated to love and relationships in which there are in excess of a dozen.Love is a complex subject matter as witnessed by our author, untill our final story the compexity of relationships is laid bare with complete understanding.I have read this works in conjunction with the works of Jules Verne which I also give 5 stars. To sum up for the reader: One is the master of understanding love and romance in the narrative the other is the master of adventure and imagination.Both books are amazing value, containing endless hours of enjoyment.","Surprising H.G Wells on human relationships, timeless.",1393286400,0,0,5,1
Valentine cupid is a vampire- Jena and Ian another vampire finds his One! Four friends find there vampire mates and she is half vampire - another great book,jena,1393545600,0,0,4,1
"Sure this was written decades before I was born but the stories are no less terrifying for their age. Lovecraft is surely a step above contemporary horror writers in so many ways. The guy does not have to use a plethora of vulgar language, nauseating scenes of sexual violence, or even hundreds of pages to scare the senses out of the reader. Not all of his stories are entertaining but I dare say ninety-nine percent are. If you like your scares in bite-size pieces give this collection of Lovecraft's stories a try.",Now THIS is horror!,1375056000,0,0,5,1
"If you like old fashion, turn-of-the-century (19th to 20th) mystery novels you should  enjoy this collection of stories. As with most all of these types of detective stories, the main character is a bit eccentric. But nothing outlandish. The plots are good and the author has a way of keeping your interest. Should be enjoyable reading for most all mystery readers.",Clasic Old English Detictive Stories,1328400000,4,4,5,1
Henry's housemate and friend Charles' accident (?) is mowed down in a parking lot. Henry in Sonora with Gloria rushes back to support their friend. Why would anyone does this? Henry and Gloria have work to do solving this mystery.,I am hoping for more from this author.,1369785600,0,0,5,1
I love this book and can not wait to start reading the next in the series.  I can honestly say this author spices up my life in the bed room and my husband is encouraging me to read more.  Read all the books by this author and you won't go wrong,Another great Lora Leigh book,1357948800,0,0,5,1
"Amazing story! Excellent mix of action and deeper meaning. Character development was there, had me hooked early on!  James is an excellent storyteller!",Amazing story!,1385337600,0,0,5,1
"This author delivers and keeps on delivering. Awesome job, even more awesome books. I keep reading her books every chance I get.",Taming The Beast,1389139200,1,1,5,1
"Like all of PG's books, I was instantly taken in by this story, unable to put it down.  I am fascinated by the characters.  I am amazed at the complexity of the story and her ability not to ""lose"" me in that complexity.  AND,I think I have fallen in love with a vampire named Armand.  I cannot wait to read all of the books in this series.",WOW!,1318809600,2,2,5,1
"My mom had a few of the books when I was a small child, The stories about the Wizard and his many protagonists were the first fantasy I loved and will never stop loving. So wonderful to have on my kindle so I can dip into it whenever I want.The only thing I am missing are the wonderful illustrations in those old, dusty ancient books.",The Wizard of Oz on my kindle.,1366156800,0,0,5,1
Since I have read almost all of Francis Ray's book Brenda seems to be an excellent writer and I truly enjoyed reading this book.  I think she will be my next author.,Westmoreland Series,1390780800,0,0,5,1
"Carefree and making their way across Europe, Peter and Anne meet a group of locals in Amsterdam willing to show them around to the various sites and galleries.  Finding their guides fun and engaging, they agree to accompany them to their home in the outskirts of town and enjoy dinner, desert, and new guests who arrive during their stay.  As the alcohol flows and the night drags on, Peter and Anne agree to spend the night in the Amsterdam couple's old windmill recently converted to a guest bedroom.  After a restful and relaxing sleep, the young couple make their way to their guests house to help clean up and start breakfast.  Inside, they find their hosts brutally slain bodies.  What follows is a harrowing escape from Europe that will not only change their lives, but the course of the world.In Amsterdam 2012, Ruth Fransisco paints what I would call an alternative reality of a potential future sequence of world events.  Similar to the assassination of Arch Duke Ferdinand which started World War I, Fransisco shows how these slayings in Amsterdam begin the start of World War III except this time, it is a war of Islam versus the rest of Europe and the United States.  I can understand the comments from some reviewers regarding the unlikely series of events or the speed upon with the Jihadists can take over so much of the world.  But this is why I call this an alternative reality.  Fransisco is hitting readers over the head with hyperbole of some of the potentially politically correct leanings of this country and how far it could take us if we aren't home watching the store.Do I think events could unfold as described?  No.  Do I think the book is thought provoking and compelling?  Absolutely.  Those who like a more subtle approach may not enjoy this read and would not find the United States to be so willing to embrace such radical cultural indoctrination.  Having said that, Clavell's bookThe Children's Storyfrightening shows how easily and quickly it is to change beliefs.  My estimate is this book will polarize readers but all will come away thinking.",Amsterdam 2012  - Thought Provoking Alternate Future Reality,1275004800,1,1,4,1
Another great story by Elizabeth Lennox.  It was sad how the guy just jumps to conclusions without asking or talking directly to the girl involved.  Very Sad..,great,1375228800,0,0,5,1
I love how Lorelei James` books have family all tied together. I am so happy my friends got me hooked on these books.,Great short read,1356912000,0,0,4,1
"This remarkable novel follows the journey of two mind-melded companions through the dangerous landscape of a post-apocalyptic future Earth.  By healing a wolf, a mentally gifted man gains a lifelong companion who travels with him to visit legendary north-country tribes.  They meet extraordinary characters along the journey and discover a destiny that is sure to shape their future.An important destiny awaits the bonded travelers.  Will people seek out technology that nearly destroyed Earth or follow the path of nature and self-discovery?  The author's vivid descriptions of places and people takes readers into a mysterious future world filled with danger.  The journey is worth taking and the characters are worth knowing.This is the second book in the Shape Shifter series.  It can be read on its own, but the reader will get a much better experience by reading Syren Song first and then reading Melder.  The reviewer who discounted this book surely didn't understand the importance of the shape-shifters to the overall composition.  I recommend both books to anyone who loves animals and quests.",Epic journey into the future of Earth,1325980800,4,4,5,1
"Before The Great Gatsby is 4 original works written by F. Scott Fitzgerald  ""before"" The Great Gatsby. The movie has sparked my interest in this writer. I came across this book and couldn't resist four complete works formatted for my Kindle for the price. I haven't had time to read the entire collection but I highly recommend this book to avid readers who enjoy classics. Audio is also available with your purchase price. Get your copy today!",Before The Great Gatsby,1373673600,0,0,5,1
"Yes, that is my question! Izzy had so many warnings to NOT go into those woods, why did she persist??? Scary, scary, scary. But this reader thoroughly enjoyed it. The story really picked up about halfway through when all things began happening at once. Dead animals began showing up on Izzy's doorsteps and she became so frightened she was afraid to go to work! Was it the work of some madman? Her old boyfriend? Or the thing in the woods? Don't read this late at night, you'll be looking into the shadows until daybreak! Highly recommended for a good scary read.",Why did she go into those woods!!,1298851200,4,4,4,1
"OMG, I can't believe that all these stories are finally together in one book.  I've loved Maggie Shayne's work for years and was ecstatic to hear that a reprinting was being done to bring the first part of her series together.  Excellent writing, perfect paranormal stories of vampires,  and really enjoyable works to read.",Finally!,1401408000,1,1,5,1
"Clifff always write a fast paced story.  Good characters, easy to follow but the surprise ending is always there.  Keeps you guessing all the way",Perfect Crimes,1361145600,0,0,4,1
"Just finished BOOMERANG by Alan Hutcheson. A wild and crazy thriller with some zany characters. Not enough suspense and action for me though.It was an interesting storyline but not enough suspense and action for me though. Dragged in the middle, but picked up in the latter half and the ending was solid and satisfying. There are a few editing and proofing issues, but not serious enough to harm the story.The writing is good and competent and the author really grabs you with the opening chapters. There is quite a bit of humor in this thriller. Set in Australia and Arizona. A satisfying book, but had the potential to be much better. A solid 4-stars.",Satisfying humorous thriller,1359936000,1,1,4,1
Was a great book. I totally enjoyed this book. Great story and just plain good. Totally enjoyed reading this kind of story.,Susan,1393459200,0,0,5,1
"As old as this story is, I had never read it. Love Kindle free classics for android. I love the writing style and language. Very descriptive. A great author, a great sci-fi mind. Very enjoyable read.","Good, light reading",1346889600,0,0,5,1
Thank you for a very interesting story.  You kept the story moving and brought the mystery to life.  This is not the kind of story I would normally read.,Cats Paw,1402185600,0,0,4,1
